"#","Receipt No.","Customer Code","Customer Name","Receipt Route","Receipt Date","Currency","Receipt Amount","Receipt Category","Finance Book","Instrument No.","Status","Instrument Date","Receipt Mode","Bank / Cash Code","Description","Booking No","HBL HAWB NO","MBL MAWB NO"
2083,"QMS-CR1612/17","WKL-K-CHS","PKD   Cheras","Bank","2017-05-30","RM",11761.38,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2084,"QMS-CR1939/17","WKL-K-CHS","PKD   Cheras","Bank","2017-07-10","RM",12563.29,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2085,"QMS-CR1661/17","WKL-K-CHS","PKD   Cheras","Bank","2017-06-05","RM",13185.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2086,"QMS-CR1403/17","WKL-K-CHS","PKD   Cheras","Bank","2017-04-27","RM",21918.94,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2087,"QMS-CR2164/17","WKL-K-CHS","PKD   Cheras","Bank","2017-08-16","RM",25126.58,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2088,"QMS-CR1662/17","WKL-K-KPG","PKD   Kepong","Bank","2017-06-05","RM",10485.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2089,"QMS-CR1613/17","WKL-K-KPG","PKD   Kepong","Bank","2017-05-30","RM",11318.82,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2090,"QMS-CR1940/17","WKL-K-KPG","PKD   Kepong","Bank","2017-07-10","RM",12090.56,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2091,"QMS-CR2858/17","WKL-K-KPG","PKD   Kepong","Bank","2017-10-24","RM",12090.56,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2092,"QMS-CR1431/17","WKL-K-KPG","PKD   Kepong","Bank","2017-04-27","RM",21094.16,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2093,"QMS-CR1404/17","WKL-K-KPG","PKD   Kepong","Bank","2017-04-27","RM",21904.16,"Regular","QMSPFB","","Reversed","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2094,"QMS-CR2035/17","WKL-K-KPG","PKD   Kepong","Bank","2017-07-28","RM",23249.27,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2095,"QMS-CR2165/17","WKL-K-KPG","PKD   Kepong","Bank","2017-08-16","RM",24181.12,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2096,"QMS-CR2874/17","WKL-K-KPG","PKD   Kepong","Bank","2017-10-27","RM",60076.44,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2097,"QMS-CR1846/17","WKL-K-LPT","PKD   Lembah Pantai","Bank","2017-06-20","RM",9.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
2098,"QMS-CR2036/17","WKL-K-LPT","PKD   Lembah Pantai","Bank","2017-07-28","RM",1431.24,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
